key,author,date,stars,title,helpful_yes,helpful_no,text
50_breyers,Csheehy,2017-07-25,5,Enjoyed by everyone!,0,0,"I chose the Oreo Non-Dairy Breyers as a treat I thought my whole family would enjoy. As someone who has tried a number of dairy-free alternatives over the years, I was excited to try this ice cream. Breyers has been a favorite treat since my childhood and I have long appreciated the natural ingredients. We often have dairy alternatives, not because anyone has a dairy allergy or intolerance, but to just balance out our nutrition. My 2 sons, mother and I all enjoyed this treat! The review was that it had excellent texture, substance and flavor! No one would have thought it was made with any thing other than milk! I think the box will last a grand total of 3 dessert nights. I think that sums up what we all thought of it! Thank you Breyers for this great main-stream dairy alternative! I would certainly buy this again."
50_breyers,Anonymous,2017-08-09,5,I've been waiting for you Oreo...,0,0,"I think I'm in love! Ive finally found a non dairy ice cream that doesn't have a weird after taste or strange consistency. In fact like the consistency that the almond milk gives the Oreo ice cream, more than the ""regular"" version.
It's light, and fluffy but still rich and decadent, I'm very impressed with Breyers! The price is on point as well, it's not nearly as expensive as other brands I've had in the past. OCD that wait to try to peanut butter one now!"
50_breyers,justice,2017-07-25,4,Breyers Non-Dairy Ice Cream,0,0,"I love ice cream and especially in the summer but the lactose always gets me later. When I saw the New Non-Dairy Oreo Cookie and Cream frozen dessert I had to get it and try it to see how it would affect me; knowing that my husband would finish it if I did not.
It was awesome and Cookies and Cream is one of my favorites. Creamy, tasty, actual chunks of cookies. Did not realize almond milk could taste so good.
Definitely will be on my shopping list"
50_breyers,klgilbe,2017-08-03,5,Non-Dairy Deliciousness,0,0,"I have been looking for some non-dairy ice cream that tastes as good as the real thing, and I'm happy to report that I've found it in Breyers Non-Dairy Oreo Cookies & Cream. It's sweet, delicious, and super creamy. I love that it's made with almond milk and real Oreos. If I hadn't read the label, I wouldn't have known that it's a non-dairy ice cream. It's a perfect substitute for those of us who love ice cream but can't have dairy."
50_breyers,HappyCustomer,2017-08-02,1,Delicious!!,3,8,"It was so good! I developed a dairy intolerance and could not eat ice cream for years--my favorite food. I've tried other brands, but it was not the same as true, dairy ice cream. However, Breyers gave me that true ice cream experience. THANK YOU! Please consider a Vanilla Bean flavor. :-)"
50_breyers,Mrs Silver,2020-05-04,5,Breyers - Non-Dairy OREO® Cookies & Cream,0,0,"This ice cream was delicious, I have always loved Breyers ice cream however since I am embracing a vegan lifestyle I stopped buying this brand of ice cream. I was doing some grocery shopping and was looking at the sherbert choices when I noticed the Breyers brand and wondered why is was in the nondairy section, amazingly surprised it was almond milk and I had to try it. I was not disappointed you have won me back as a customer."
50_breyers,Juhi,2017-07-14,5,My life is now complete!!!!,0,0,"I was strolling around the ice cream section at my local grocery store and somehow my eyes struck upon this! I have been waiting for years for a oreo flavored (without peanut butter) ice cream! The texture is soft and fluffy, a lot more than the typical almond milk ice cream. I now have a dessert that I can eat without making one and I cannot wait for the new flavors that will come out! Breyers you are doing it right!!!"
50_breyers,AmandaScott,2017-07-29,5,Momma Approved Oreo Ice Cream,0,0,"My family devour this ice cream and it was gone within next day. At first, I picked Oreo because my son, 12 years old who is in love with oreo flavors. I knew Breyers and trusted their flavors. My whole family light up as soon as they saw it was oreo flavor. The flavors of the ice cream are just amazing! It has chucks of oreo in there just makes it all better. We will definitely buy this again in the near future!"
50_breyers,Laurelmg3,2017-07-28,5,Really Good!,0,0,"Finally! A non-dairy ice-cream product I can eat and that I actually love! I'm lactose intolerant and find that most non-dairy products are not very good.
I was a bit hesitant to try Breyers non-dairy ice cream. The other non-dairy ice creams I have tried have left much to be desired. This was not the case!
Breyers non-dairy Ice cream was creamy and full of flavor. I will buy this again and again!!"
50_breyers,una456,2017-08-05,5,Great non-dairy dessert,0,0,As I've gotten older I have become sensitive to milk based products. When i was invited to try Breyers Non Dairy Ice Cream I was thrilled. This is a very good ice cream. It tastes creamy. I've never tried dairy free ice cream before. I will definetely purchase it again. Honestly i prefer traditional ice cream; but with my dietary restrictions this will definitely fulfill my ice cream cravings.
50_breyers,Damesrus,2017-07-14,5,YUM!!!! Thank you,0,0,"We recently watched a documentary ""What the Health"". Needless to say we are now vegan. So this is all new to us. We have found some good dairy free ice creams but they are dang expensive. I saw this one at the local grocery store today and grabbed it. Bigger container, and costs less then the pint sizes. No brainer. We tried it and are quite tickled at how yummy it is. Thank you breyers."
50_breyers,Emmasmiley447,2019-08-01,5,Amazing ice cream!,0,0,"I tried this ice cream for the first time this past week and I was very impressed. Some dairy free ice creams have a terrible texture or just taste... fake. This one did not. The price is a little high if you compare it to the price of Breyers dairy ice creams, but not that pricey if you compare it to other non-dairy ice creams. This is the best Oreo non-dairy ice cream I have tried."
50_breyers,dlnimo,2017-07-29,4,Tastes like ice-cream should,0,0,I think that this ice cream taste pretty amazing for being dairy free. 2out of 3 of my children loved it and had no idea that it was made with almond milk. The consistency is a little different than typical ice cream and that is what turned one of my children off. The taste is exactly the same as regular cookies and cream to me and I would defiantly recommend this to anyone.
50_breyers,lizzie525,2017-07-31,5,Delicious Oreo,0,0,"The oreo non diary dessert is delicious, being summer, we consume a fair amount of ice cream and my son is lactose sensitive so it's great to have new alternatives for him that the rest of us enjoy also. Oreo is one of my favorites and this did not disappoint. It was nice and creamy. I will be buying it again for my family and trying any other flavors that they have."
50_breyers,Bon76,2017-10-22,5,I can eat Bryers again!!,0,0,"I have been vegan for 9 years now and one thing I missed was Breyers Oreo Cookie ice-cream. When I saw this I couldn’t hold back my excitement! I bought it, ate it, and fell in love!! I’m so happy and thankful Bryers thought about their customers who don’t use milk products! I ask went and bought the Penut butter Almond milk ice-cream. I love it just as much!"
50_breyers,KJV0521,2018-06-01,5,Happy Pregnant Vegan,0,0,I am so happy that Breyers came out with vegan ice cream! You get more for your money and it's so good! Many vegan brands out there are overpriced and you only get a small amount. I haven't had dairy in a long time but this is pretty close to ice cream from what I remember! It doesn't have that off taste like I found with other brands. I highly recommend!
50_breyers,Ruby,2017-08-31,5,Awesome,0,0,This ice cream is amazing. My daughter has a milk allergy and it's no fun in the summer when all their friends come over at summer and eat regular ice cream. Now I buy this and all the other kids choose this instead. They never knew until I told them. Great job Breyers. Can't wait till you come out with even more non dairy flavors. Thank you very much.
50_breyers,mommamouse3,2018-01-09,2,Looks like ice cream but not even close,2,2,"I was excited to try this because I have a few friends and family who suffer from lactose intolerance. I always felt bad at our parties when serving ice cream or other dairy treats so I was hopeful this would be an option.
I first sent my daughter into the ShopRite to pick up a gallon of the Breyers Non Dairy Cookies and Cream. She came back out empty handed because she said they didn't have any which I thought was odd since there was a new campaign. Next time I went in and was able to find it. It wasn't with the rest of the Breyers ice cream but in a special case with I other non dairy products. Which is great if you're looking for it but most people wouldn't even know there was an option.
I brought the ice cream home and coincidentally my niece who has lactose intolerance was staying over. She has tried a few ice creams in search of a good tasting alternative because of her allergy. She thought it looked like ice cream but the texture was disappointing. The ice cream melted quickly and left a strong almond after taste. She likes almonds so she didn't mind. I really disliked it because of the almond after taste and would agree the texture was weird. Almost like ice milk. It wasn't thick enough for me at all. I really missed the creamy texture that dairy ice cream gives. Not even the yummy pieces of Oreo could mask the taste for me. She would buy it again even though she wouldn't consider ice cream. Definitely not for me but I would recommend it to someone with a lactose allergy who likes an almond taste."
